Url,Date,Title,Python,R,C,C+,C#,Java,Javascript,Html5,Perl,Rubi,Scala,D Net,Data Analysis,Spark,Kafka,H2O,Tensorflow,Redshift,Bigquery,Amazon Web Service,Aws,Postgresql,Mysql,Impala,Hbase,Casandra,Mongodb,Linux,Azure,Google Cloud,Shiny,Atlassian Tools,Jenkins,Jira,Big Data,Nlp,Data Mining,Ngs,Microsoft Power Point,Outlook,Agile,Nltk,Keras,Pytorch,Pandas,Numpy,Matplotlib,Scikit Learn,Scipy,Git,Excel,Genism,Vowpal Wabbit,Msql,Oracle,Hive,Ggplot2,Ggplot,Multivariable Calculus,Linear Algebra,Sas,Spss,Superset,D3,Druid,Solar,Oozie,Torch,Weka,Mllib,Opennlp,Docker,Splunk,Hortonworks,Mapreduce,Hdfs,Xml,Nosql,Plotly,Json,Presto,Css,Html,Unix,Horton Works,Microsoft Office,Algebra,Mixpanel,Flurry,Neo4,Saas,Analytics,Cognos,Powerbi,Microstrategy,Teradata,Statistics,Machine Learning,Hadoop,Tableau,Elasticsearch,Redis,Apache Spark,Kubernetes,Data Science
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DPhTdUClI5LzfhAu1yKalG75v0eNLMlcd6maXcCfBUXPBiN5b5QpoQnaagfOAbI_96gZ3m4q70zlUnsfXVOfrXtzoGx33S-gttnOluDh2Ven3R77w0nR9Te8iCkLK_4dL9km2tTz2e7Dow8FCCtoz5JL-YljkyG7mIuuwegKfLyhm9SvMBbycZ5O10P-SO73lGkl2Yg1JqX3Sq4MzrpdGgfLHwz0PJjRyykfV4Xb6K488E8ypDsOmZWvp33YL07QZtGEaq7uIjIByTVZYKZOugFCNIybr1YUu2pcCIn6eMeK3umfnOErI7rpr8kmTeVeltuFu_1_xJvunb_CQcFdOtDzfbhsjTlbbhY-MAFjLOGBUFUcTFdEcAZQs6xTjhiRyDkXYjbuMrjxF4rV_iGqgUYP1Zfe1fStYavBCEtsyfvK7j5YHyWrp9ypj7mVZdiRjM13OqVPTHHHZZzQeJGFQ5vqDnmP8zmsgwVWilx2RxpDlMMxts2lliFpk0a2AHpy04gZWNcS-M3s2KyNIgJ1h5Vjjvwry99w5wOF_6EBKOLXckVi4mZIjTo4psu5E08W2aHBVjlF33ld_EyLJWikbCXgp7UM2qDhtSmBVR_7VcNp4HPrcxIA6739G22djsYDpfNW_BEO-5uoaz7BRuiC1rKXQsmtuOenjsA0ECG6-A5Aw0Wz4L6xm2VFcS1vV9ofW04wbNqaySixl0_TQya9wMj8MGER0NeJkjS-XygbOU93pmMHpqFCg1H-_vxyzIjJxhQ_MVJKZBboLlMtg_AvVnvyh25zg7alpu4swp9I3HrYTOAm_DIEcTMhrLlvh7CsJf3fJBTmzluQ1gtY9HTwoCDOjRNpzmmnPfar22sh_1-ZJE3U6h0hEgpfpRJZnWZoQn77oa51XK_NCj_O0MXWO7hOQX5D1JMuhFi0InBe0vYmO3I7Ggz2exb6LirUHpQy33nl4o9d0bng==&p=3&fvj=0&vjs=3,2019-12-23,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DAFTyt7pbDCC2JPO79CSdi1dIb81yjczP5qsKcZIxgiQliY_kUaYmqp-BN7J9YJxzC8ZP3tjV3eFMzT4c6V8XHEL3O4QD1VOh9yj8o_hZp0CP1Aodil3gWQmGXasVokTvkzxf-iHCskZ4lqb_esFrRsX0CGBuPpOOGjeikHT2wI9xdMxG5QlHjK9LXFjUa1_ppchUfx3CBqxj-ZPOuTocabl_Rp_eQgWwhGl0hcZawx1nomsd_j9hDygJCB9QZo-Uy21vUjDws_-XLD9inQO8v6avLDnd6EwFTEAlpMd7__RKx5zvO8MuV7jj9OM3NCPFqgqhelyBil83kF1SY8Ui1MFyzP-vP3PDNsWqBe7yAm9y7MoTFLf0l&p=13&fvj=0&vjs=3,2019-12-23,Data Scientist – ESPN+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DPhTdUClI5LzfhAu1yKalG75v0eNLMlcd6maXcCfBUXPBiN5b5QpoQnaagfOAbI_96gZ3m4q70zlUnsfXVOfrXtzoGx33S-gttnOluDh2Ven3R77w0nR9Te8iCkLK_4dL9km2tTz2e7Dow8FCCtoz5kv9B-7DYCgRQEgkrnXRCSSM1_49bqxFIszSP7g6wmLY4osjPGM8r-_r4k-nCFwtQp9RrUOQfNgeT6glqgk4TxhRBvGFg2TZNF91lz5kY80DIyQaFLIFZm29d7_aRWfqmPRJ0kkF0cufPiHgUvmS2XYCS3VdXtPdzTCUHySYkoQkvkP1MdC0dku4Ph35ERXq-YOOcsWuUhuC8E1J17qSyIbgfPxQdeyO-Jj88xu3pl0yu8JqS4ar1f7Qx8lXMX07_AwdbYMTAMh2h4z95TGVLHxWyr8u8zkuQDWo57CORsfBU6Fxe1HjHiE9fQzfj1H4vsSn5iOqB2Mzl5ym-iJqhe51xyX-a0AU35ek_ia9xWZ1MVvtemFQWbnxnqaSHz0gDNHO9NRU90OftSuRPFL7O5IEbKwHECoWULzIjt_ElxijPG_21H4r0AegUZHfnNAEK5jU-OWD_4QRDhG_WU4jMUQTijEKTW85jCwCgGcKlnoIJu7Xsodak060txEhnMkfemAw-ho6F_bjhOLpBnULP7tkY1M4M-JBPmkyVjU98eHhlg_2AJ6IGpIJtn6i2f29ucrC-qCYN-MStCcCUEt1EB_NoUPzlmg20S_11OubiwFm6jf52D2nPAp_G1O3QhbKFLjZsdcOMNhtqb_7QYgPkHp1gy_GmHc3-3D8bMKat1wgAKZxD0JZK7wIZTkdyR29Yd7j-mqN-ba3MhqraurQZAHEPb2zfD_Isa3yyV0-vp9M0PfPVwBNilKl2QYh8QFvc2uOD4t-QY9_bdNyCRDV8V8DZL9qJ1ydoeQRqad_UeFR-MF0TRahuMA==&p=10&fvj=0&vjs=3,2019-12-23,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DPhTdUClI5LzfhAu1yKalG75v0eNLMlcd6maXcCfBUXPBiN5b5QpoQnaagfOAbI_96gZ3m4q70zlUnsfXVOfrXtzoGx33S-gttnOluDh2Ven3R77w0nR9Te8iCkLK_4dL9km2tTz2e7Dow8FCCtoz5qRd5UIikpDyAPdnvrjHdWqw8GNpUR6vowuhJFApuKHCjZJLiRrVSgUKrNNDL5yBNKOTrScgjm-MOHJROYyiP5vqNmZpBqmr7mNWetoBE5Y1FE4-7Xrki7bLFsI3zAa5E1cWJAv0JgU4ZLzOgtMvj_IuRQlT_-Hkeci0kKluQmI2jSBaN-o7wL4n-dj2Rb-pG0GutZRnJSai9uIGB8I57I-f3eQHOdS86GG9sDhLPqNGKJSvtVbdnxVniWwJaS-9U3TGIDiHzTFivV9v8FospJCmFWeuLRPPoJ6UVW3GbmbV75ZWn9ajE73EMUpMb94jtatuV6ALLaEEUKBided5Kemycgg23SlyaeuZG1qeYFd3Z18sN2UdW5q3d_yHKRZkcJfJKjBlfYl3ifDH6R556sDyOZrcFNA7fA0iHvnzngNybsExs7MGNsPFHE6YHJq8i0ekwmw3BSTlugBGYQuUADyc3KUfXNgiiM6zBezU1qiJmFa9iNE8cELO5vFxDq2eaMco2Ib6Asv9ilbulvNgbxc7blLXrovRHW8ipITDpylUUEH93EotVBvJByM57C8gg0896DjVPneMXYRF1lecvCmKEzoIYl48ksiKJD4Q1wb519Gp6xAlyHfaz0B8L6sWWyaq3aj_svraE8ex20Axlw1cHDzGUxmLp8VDvV7EINFunC3PV3_jU10pFNcsqZ0h2HAmFoQQflb9ydpxN4taJjP9cLVY6u4FFva7j3cgik_HM8twor8sMIQHmmDx1qghHntRLNQ6HU0fXyQPpzw6InWtcrT1uvXDEx9GDqwLtH1yJwBO5aeF4Ww==&p=7&fvj=0&vjs=3,2019-12-23,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DAFTyt7pbDCC2JPO79CSdi1dIb81yjczP5qsKcZIxgiQliY_kUaYmqp-BN7J9YJxzC8ZP3tjV3eFMzT4c6V8XHEL3O4QD1VOh9yj8o_hZp0CP1Aodil3gWQmGXasVokTvkzxf-iHCskZ4lqb_esFrRsX0CGBuPpONHYl61pCz_T3iHYdVGn6VebtPTQfKV0ZMTEjLF8uJwkVtqsTLQuk6F2ozaANOspdXeVNSd1jTiyqm4zH0IqNqVnL3tNqSOmdBfjbRZyURlWfZWnYpiM-3z1UjOZK_peCYn_3Z4ZWHwnuqx2WbcRqQgF33U4Zi6YHfwX8TrgVLcdjlpMvLzWBWpNjOw7rW69M5Jh1vBi8u-Fo0cZED1kq97&p=15&fvj=0&vjs=3,2019-12-23,Data Scientist – ESPN+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DAFTyt7pbDCC2JPO79CSdi1dIb81yjczP5qsKcZIxgiQliY_kUaYmqp-BN7J9YJxzC8ZP3tjV3eFMzT4c6V8XHEL3O4QD1VOh9yj8o_hZp0CP1Aodil3gWQmGXasVokTvkzxf-iHCskZ4lqb_esFrRsX0CGBuPpOPgx9_M_fWvLywM8AlWyhmpT6Jb5W_Q3p7EVO9fZuoOGJuvwvE4-Mw0m7S80jGo1O_VyXuS8ejPiT6mleJ4SLGcpEcbkJ9NIe62V8-HeM_a92cYrl152dUCpdXRf4PRKtyCRhBiMStf9NYR6rOccTiiVN6XvmdCvbZeAndak0arKEjR6zkdE0M2F4Vh_5tLX9neIb8M_idHd7Fv-mjpA3j8&p=12&fvj=0&vjs=3,2019-12-23,Data Scientist – ESPN+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.indeed.com/rc/clk?jk=c453ad55abac0426&fccid=878e4ef11e37d77a&vjs=3,2019-12-23,Reservoir Engineer for Unconventional Reservoir (Ultra Tight/Tight Sand and Channel Reservoir) (Relocation to Saudi Arabia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DAFTyt7pbDCC2JPO79CSdi1dIb81yjczP5qsKcZIxgiQliY_kUaYmqp-BN7J9YJxzC8ZP3tjV3eFMzT4c6V8XHEL3O4QD1VOh9yj8o_hZp0CP1Aodil3gWQmGXasVokTvkzxf-iHCskZ4lqb_esFrRsX0CGBuPpOMfhYu05KK4QJwvEO6SqrHJ8KGZCm_852xTESZK0yhVTxm_hGoIEKr9UApJshleM2pkJytcCffN2SFFrShRRqPb_4Ko1h00FxA8TeBTWILAKmWdB_sTKk1M-U2Vu2ny6tyq89Wmwar0kB7jXbN7IPCOscbQ4r0tZ3ps0m2GgMPf1DCSn3iztyx6BSnqwbbRl_IQCaStg7TPiHgG1QHwR_3w&p=13&fvj=0&vjs=3,2019-12-23,Data Scientist – ESPN+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.indeed.com/rc/clk?jk=cfad41534b80c98d&fccid=c39dcf34372f1519&vjs=3,2019-12-23,Sr. Data Analyst,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DPhTdUClI5LzfhAu1yKalG75v0eNLMlcd6maXcCfBUXPBiN5b5QpoQnaagfOAbI_96gZ3m4q70zlUnsfXVOfrXtzoGx33S-gttnOluDh2Ven3R77w0nR9Te8iCkLK_4dL9km2tTz2e7Dow8FCCtoz5Oj6DpOsuK85SZlYNAfc7T1nFbHnNnGafEyFfBgYfj9Y6aj_3V_nCn7d-WiU4gc6u7OJONFuYP_Efj_mS1yz8ZEpKzr3r3iKDI8-9xkUf0Jnw9DCewNBHlysFb0QOfSskBdd3zVLlxtwZ0pgxSo8Q44sVeGV3fbcxZA5DhLKOvfG9vFMaO8_pSb-qR5XepEhRDDBNTt9LKgPiWR1D5_6qU28Lh4vXpURVN9vQraNjaPd0mAfL7ucvEVGPd7xjDXZQpRF_aTgt6UBc6BS6uBW3uwWlU8Ot1D3uJd81tdl2SVSG4pMgJRJo0-y_i5m5eYkGDXpQzDKsbzCKPPRoS8bgr_D-MKvRB1BXYpjrHkc8_mh4qiKEgEmXbXYAWnjLK79PymLghMTqpnye6xFoKfSSiAH4HHN4MUTL4rdArmoeJc0oO4_kQLRaktnmIXKSUSeafN3TO9hsfhGEHyydkeX9vqwh9dbhJcP1KRzLCn74wJeDVSUNTcNIAnpzP_AJ5iqTRut9jLwC-iiiAnYHe-XX891lbYZulr5ETy1PvYpCO4xs_jd1gwP1iRHrafOX_vv5BpYgdwTMzwK_YMcmeerkeFTZn31VQUI12c1URywuNqMUiKV1gpbr6pJD-FgyCKdfDjVufnAlGA1FjfgMhwzN0q8zM_BzMdyO87ZrEEGd2cNCd29t6tS9unoUcdvrSK4Y4AK6brWlFCj7zgXgE2D_szCRXVPAyLx3WQNjHQtu2TdYrJX6_mt0IW8rK7BlONo41gX7NXZ-lBxVaiSxAdSFFXLec9NfS_SUx1Sl2ZcOPUsZor4IJsXsXQ==&p=8&fvj=0&vjs=3,2019-12-23,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DAFTyt7pbDCC2JPO79CSdi1dIb81yjczP5qsKcZIxgiQliY_kUaYmqp-BN7J9YJxzC8ZP3tjV3eFMzT4c6V8XHEL3O4QD1VOh9yj8o_hZp0CP1Aodil3gWQmGXasVokTvkzxf-iHCskZ4lqb_esFrRsX0CGBuPpOPPBlxa5xyAdf4YCt9z00fLxqLVPA_JofhX-qp0P_kltJuEG7ipAOnF0b9KQ-rNh87IxTrDRw1pwZJwdBE0PHP6293DmfmdMYffXTim1vMYzzE6AYDD6w1qYrwEUGw1J0GGOt7i5M9HinnKZEj-xnqK5Nt_wmGXwyI6DTUqlPhAjx7pEakRuXFuQP4I7EhZCN2lYZg7dJ_ymQQFh_nivcdg&p=3&fvj=0&vjs=3,2019-12-23,Data Scientist – ESPN+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DPhTdUClI5LzfhAu1yKalG75v0eNLMlcd6maXcCfBUXPBiN5b5QpoQnaagfOAbI_96gZ3m4q70zlUnsfXVOfrXtzoGx33S-gttnOluDh2Ven3R77w0nR9Te8iCkLK_4dL9km2tTz2e7Dow8FCCtoz5kv9B-7DYCgSvtcI0vWGsYc9hgnfSI2MooStMCTuGweb9t3pOj-nTusyp9_sJTCLoBvKgXVCJjZSiXKxUyLcekMwOXtH_Kn-BZUuZVfJfSWHTC6U48euhOzRVWm6zGY9hms2iakB61eLF7Hj34ANNsCmR2OFwM4XOxvcgReasX5hy6RdcomjsUqRXBdfEguAlU7NCeKR-Z9LQYyoEjERVgTE-oEi2KMNtJMs4ocCvSmjgkXqTwuWeWzTS8Xpr9RyUljuGP1EfC30NQYTPbldDuQp1-zAdDbgoJ1LyXwVN6l7uENW6KnntgEQgdA1_yH1fL1j1e0mhG9FM_5lW46ReB5QHpDbFwWXH0anC6Rv75msxlUhaz2SOGSGzAIxkmjDROnRsIZF75MH3Chc3DeKt6Qn_wQVlUZXTLgILeoIUhGpiJDxduk_jmfFO6GtHA_nxkddLNBMQY4MViRd0ztziww6DynDY3gxZiY7FIQKx8dQm7KXIFcvo12MBMGAoY-oNbwo-_q-T-bfn6_wtQXdQfP793TkGoLByYnRITqG4IpI-2HiS6KECtiZGwODKEGothTZ950MuDPPN4nwhCYKpuMZaZOjSm53PpSis5JBQ2YcByncd730wYhnt-W3wU-4ddoQ7va4UaH1fYeK0p7U8WQ2LdkL3FZfk0szs5J4rQvOBLMjsXv8xWrq_C3b4jEFjWdAYXaeb7kuNkcbYt2Hd196rbEbkWOw94m6YWVGGw0hRMB34g7qnlTTD4e6cA3ZwvcPbjtVJDDq5DmhQ4BIzcIpqh-za2vwii0bcY3xH1ttj2fVYn9C7PA==&p=7&fvj=0&vjs=3,2019-12-23,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DPhTdUClI5LzfhAu1yKalG75v0eNLMlcd6maXcCfBUXPBiN5b5QpoQnaagfOAbI_96gZ3m4q70zlUnsfXVOfrXtzoGx33S-gttnOluDh2Ven3R77w0nR9Te8iCkLK_4dL9km2tTz2e7Dow8FCCtoz5qRd5UIikpDyQ_Jjadqi-wvURg6u76nM0Gxcpzplty5aO9nuzRll7h_dtaFEBUAr_-m4BgvcJ1GE9gqCTLcjTmLNEaJ_SYZ_c_eHr1bvmrtqDm2LEzUIf3yo8dq_NhzsHsxwUx8TmF1KL8JX2vJsgp2luV7vBwd9pWtNKRwc4zqTyyxpIfZghufpcms5TzxS_qpGuxCRzIPX-WtxWLMQ9Sfen2QvuZBY5re63nlpH5dZPjOHeCcxZZDtUjT3QByOCyqPh1_AFyGCf3lzUgosFsE8JafumzqtGYEfRt0NM8xLAW8-Nbbwu-Z0gS1LNZJzkRO84V4mDnOHQt87IG_3WRArY9qFMgTMH1-eDHqnkFhvayH4eXTmzja3e1bZXWJ4JX3VzoDZXs3ztgKrQsbFkZwF6JIHsON6mXn_bYYYzd8ZJRr2a9e5SVDgff1CAW5baUEXoasHlnxCfH7BOb_y9SHpnen52lUEXuYyl7MrgHA31i01P9DNGGskJEAtZGlccVz0xakEj-iXErT0f1UZJ8-k1W8Wgf0tAQ1PhsgyeJmM_naG3vaXU1MzB3DXSFXzF4rWuvOg-9wLPYWnR8_I9iUARL5MBMgm0qvun235U-1NHybnLnoPOHY0qkNwY3HsoPQHXA60_ff9i35EW5Jqc0aWyWmC1PFgPgldhkm-Yd2wsJbKinESGHGhmBFzMx9UJHwXUbSOUgi2wPwxdEb9twMt8NWPv4hp2nn5YFpgc21_bmhlp_dk66NJpwMA5k1R0p3AyCfbCW8WkjJ7soU1eXeBa16exNVdh6LmucwHDjc5-uqu1hAsmWA==&p=10&fvj=0&vjs=3,2019-12-23,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DPhTdUClI5LzfhAu1yKalG75v0eNLMlcd6maXcCfBUXPBiN5b5QpoQnaagfOAbI_96gZ3m4q70zlUnsfXVOfrXtzoGx33S-gttnOluDh2Ven3R77w0nR9Te8iCkLK_4dL9km2tTz2e7Dow8FCCtoz5Oj6DpOsuK85ASEsP_b8tCzAIyzck5synbzHa2Cx-lJxUTTDaBKTjbscVbo8WoVGDMmj1xX4MtcczCzYKueNfGMMA65U6lOJOTnCnItYbHrP4_I_HKxcR44G5Kg_Tb-_Mbe24t_gvaDQwvoEMyKf0X0nzUdlol_Y2lQofIDJFLgXfASHVspaANA0sCCERUdq6D2f97fdC5aN694Bo3ZOHl3aatva0jY2ermIOdhGZgmFHPThYtjz8bNcdjPzstlSPfzmc1w0d7HYXj5usYac7SkALg1Cku30CG8fzQFryWt58tYfI9WTqF5XqStO9mXT6QRhr0OgNoOmzAoBYLPlIyFCVcEWcS2Ydia9D7FhaVivtsCumcDxBMFqOEt57K3OXAYpVdJbZht4YrL4cFsO-tiIejSOyozbDCNx60RcvURCbz703Pvj3KgrGkWj7IifEU4T28F6T9BtjB3YnjNXpY9EvycpvLa0myndf3Ws6Ku-4Q3uPGOsQ0VMTzQMlVJ-RhixuSz8_Xj1sYNAWoRNXfu1M4Jy-3IGhY34dhE4HdKqVMTrKcRdJdRne3EHzzwzTm5WlhhXdlT2m030GJpJG739JSUMP8lD5k_EwRaFDfU6BpHhpC-p9V9Gx-rGL20T0ujPs616q4B7hj9vc4CASqUDqNCqfPxHtRx39Ix9OIrNp2yDslfZTqkP4fjlmcg1cYFXaLxuZ5lvt6L8lrEnK7tXCpNQaYT0aTqcWxNCEX3kPd7qOMimh9_dNJB_zyE2MPzk3ky7I6-yRRtU6iZZp7Au97j1tyss7A86DEQA867adUOCY7c5gwA==&p=10&fvj=0&vjs=3,2019-12-23,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DAFTyt7pbDCC2JPO79CSdi1dIb81yjczP5qsKcZIxgiQliY_kUaYmqp-BN7J9YJxzC8ZP3tjV3eFMzT4c6V8XHEL3O4QD1VOh9yj8o_hZp0CP1Aodil3gWQmGXasVokTvkzxf-iHCskZ4lqb_esFrRsX0CGBuPpOMdgSVwiw27An9EFhRg8sZQ5aa0CnZNUs5_-T-RlI0winNNbAAlxijwM6uNdwjFMm2V4Zy6QwVQmyvwgy8dWlQFLQK9AlYfB2g8jCpwmMOfJvymYly4EBjP8PY-hwOc51AM5lKO5gNzpc5U9ctOtammiRyXvl8u3l3Iykm_xflKhCG5BLUq6JYcGK-CToY8zAIkp_5W9xC5BUVwDvWMOAbS&p=10&fvj=0&vjs=3,2019-12-23,Data Scientist – ESPN+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.indeed.com/rc/clk?jk=111e0d1e3d8ec141&fccid=75aff752794baac1&vjs=3,2019-12-23,Assistant Data Scientist,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
